id,dataset_version,split,domain,input_format,chart_type,chart_path,question_type,difficulty,unit,question,table_markdown,prompt
trdab_v01_000104,synthetic_v01,train,transportation,chart_only,line,charts/synthetic_v01/chart_021_line.png,percentage_change,medium,percent,"2019 ile 2021 arasında yolcu sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_021_line.png

Soru:
2019 ile 2021 arasında yolcu sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000105,synthetic_v01,train,transportation,table_and_chart,line,charts/synthetic_v01/chart_021_line.png,trend_summary,medium,kişi,"Verilen veriye göre yolcu sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | yolcu sayısı |
|---|---|
| 2018 | 1186843 |
| 2019 | 1316874 |
| 2020 | 1437298 |
| 2021 | 1525861 |
| 2022 | 1638304 |
| 2023 | 1734200 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | yolcu sayısı |
|---|---|
| 2018 | 1186843 |
| 2019 | 1316874 |
| 2020 | 1437298 |
| 2021 | 1525861 |
| 2022 | 1638304 |
| 2023 | 1734200 |

Grafik dosyası:
charts/synthetic_v01/chart_021_line.png

Soru:
Verilen veriye göre yolcu sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000106,synthetic_v01,train,economy,table_only,bar,,value_lookup,easy,milyon dolar,2019 yılında ihracat değeri kaçtır?,"| Yıl | ihracat değeri |
|---|---|
| 2019 | 177 |
| 2020 | 192 |
| 2021 | 220 |
| 2022 | 231 |
| 2023 | 252 |
| 2024 | 269 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | ihracat değeri |
|---|---|
| 2019 | 177 |
| 2020 | 192 |
| 2021 | 220 |
| 2022 | 231 |
| 2023 | 252 |
| 2024 | 269 |

Soru:
2019 yılında ihracat değeri kaçtır?"
trdab_v01_000107,synthetic_v01,train,economy,chart_only,bar,charts/synthetic_v01/chart_022_bar.png,max_min,easy,milyon dolar,Verilen verideki en düşük ihracat değeri kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_022_bar.png

Soru:
Verilen verideki en düşük ihracat değeri kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000108,synthetic_v01,train,economy,table_and_chart,bar,charts/synthetic_v01/chart_022_bar.png,comparison,medium,milyon dolar,"2023 yılındaki ihracat değeri, 2021 yılına göre kaç milyon dolar farklıdır?","| Yıl | ihracat değeri |
|---|---|
| 2019 | 177 |
| 2020 | 192 |
| 2021 | 220 |
| 2022 | 231 |
| 2023 | 252 |
| 2024 | 269 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ihracat değeri |
|---|---|
| 2019 | 177 |
| 2020 | 192 |
| 2021 | 220 |
| 2022 | 231 |
| 2023 | 252 |
| 2024 | 269 |

Grafik dosyası:
charts/synthetic_v01/chart_022_bar.png

Soru:
2023 yılındaki ihracat değeri, 2021 yılına göre kaç milyon dolar farklıdır?"
trdab_v01_000109,synthetic_v01,train,economy,table_only,bar,,percentage_change,medium,percent,"2022 ile 2023 arasında ihracat değeri yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | ihracat değeri |
|---|---|
| 2019 | 177 |
| 2020 | 192 |
| 2021 | 220 |
| 2022 | 231 |
| 2023 | 252 |
| 2024 | 269 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece tablo

Tablo:
| Yıl | ihracat değeri |
|---|---|
| 2019 | 177 |
| 2020 | 192 |
| 2021 | 220 |
| 2022 | 231 |
| 2023 | 252 |
| 2024 | 269 |

Soru:
2022 ile 2023 arasında ihracat değeri yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000110,synthetic_v01,train,economy,chart_only,bar,charts/synthetic_v01/chart_022_bar.png,trend_summary,medium,milyon dolar,"Verilen veriye göre ihracat değeri için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_022_bar.png

Soru:
Verilen veriye göre ihracat değeri için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000111,synthetic_v01,train,education,table_and_chart,line,charts/synthetic_v01/chart_023_line.png,value_lookup,easy,öğrenci,2023 yılında öğrenci sayısı kaçtır?,"| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 24901 |
| 2020 | 25916 |
| 2021 | 27428 |
| 2022 | 28205 |
| 2023 | 29073 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 24901 |
| 2020 | 25916 |
| 2021 | 27428 |
| 2022 | 28205 |
| 2023 | 29073 |

Grafik dosyası:
charts/synthetic_v01/chart_023_line.png

Soru:
2023 yılında öğrenci sayısı kaçtır?"
trdab_v01_000112,synthetic_v01,train,education,table_only,line,,max_min,easy,öğrenci,Verilen verideki en düşük öğrenci sayısı kaçtır?,"| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 24901 |
| 2020 | 25916 |
| 2021 | 27428 |
| 2022 | 28205 |
| 2023 | 29073 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 24901 |
| 2020 | 25916 |
| 2021 | 27428 |
| 2022 | 28205 |
| 2023 | 29073 |

Soru:
Verilen verideki en düşük öğrenci sayısı kaçtır?"
trdab_v01_000113,synthetic_v01,train,education,chart_only,line,charts/synthetic_v01/chart_023_line.png,comparison,medium,öğrenci,"2023 yılındaki öğrenci sayısı, 2021 yılına göre kaç öğrenci farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_023_line.png

Soru:
2023 yılındaki öğrenci sayısı, 2021 yılına göre kaç öğrenci farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000114,synthetic_v01,train,education,table_and_chart,line,charts/synthetic_v01/chart_023_line.png,percentage_change,medium,percent,"2019 ile 2022 arasında öğrenci sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 24901 |
| 2020 | 25916 |
| 2021 | 27428 |
| 2022 | 28205 |
| 2023 | 29073 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: tablo ve grafik

Tablo:
| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 24901 |
| 2020 | 25916 |
| 2021 | 27428 |
| 2022 | 28205 |
| 2023 | 29073 |

Grafik dosyası:
charts/synthetic_v01/chart_023_line.png

Soru:
2019 ile 2022 arasında öğrenci sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000115,synthetic_v01,train,education,table_only,line,,trend_summary,medium,öğrenci,"Verilen veriye göre öğrenci sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 24901 |
| 2020 | 25916 |
| 2021 | 27428 |
| 2022 | 28205 |
| 2023 | 29073 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece tablo

Tablo:
| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 24901 |
| 2020 | 25916 |
| 2021 | 27428 |
| 2022 | 28205 |
| 2023 | 29073 |

Soru:
Verilen veriye göre öğrenci sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000116,synthetic_v01,train,tourism,chart_only,line,charts/synthetic_v01/chart_024_line.png,value_lookup,easy,kişi,2021 yılında ziyaretçi sayısı kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_024_line.png

Soru:
2021 yılında ziyaretçi sayısı kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000117,synthetic_v01,train,tourism,table_and_chart,line,charts/synthetic_v01/chart_024_line.png,max_min,easy,kişi,Verilen verideki en düşük ziyaretçi sayısı kaçtır?,"| Yıl | ziyaretçi sayısı |
|---|---|
| 2019 | 929575 |
| 2020 | 903117 |
| 2021 | 815244 |
| 2022 | 716777 |
| 2023 | 680740 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ziyaretçi sayısı |
|---|---|
| 2019 | 929575 |
| 2020 | 903117 |
| 2021 | 815244 |
| 2022 | 716777 |
| 2023 | 680740 |

Grafik dosyası:
charts/synthetic_v01/chart_024_line.png

Soru:
Verilen verideki en düşük ziyaretçi sayısı kaçtır?"
trdab_v01_000118,synthetic_v01,train,tourism,table_only,line,,comparison,medium,kişi,"2021 yılındaki ziyaretçi sayısı, 2019 yılına göre kaç kişi farklıdır?","| Yıl | ziyaretçi sayısı |
|---|---|
| 2019 | 929575 |
| 2020 | 903117 |
| 2021 | 815244 |
| 2022 | 716777 |
| 2023 | 680740 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | ziyaretçi sayısı |
|---|---|
| 2019 | 929575 |
| 2020 | 903117 |
| 2021 | 815244 |
| 2022 | 716777 |
| 2023 | 680740 |

Soru:
2021 yılındaki ziyaretçi sayısı, 2019 yılına göre kaç kişi farklıdır?"
trdab_v01_000119,synthetic_v01,train,tourism,chart_only,line,charts/synthetic_v01/chart_024_line.png,percentage_change,medium,percent,"2021 ile 2023 arasında ziyaretçi sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_024_line.png

Soru:
2021 ile 2023 arasında ziyaretçi sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000120,synthetic_v01,train,tourism,table_and_chart,line,charts/synthetic_v01/chart_024_line.png,trend_summary,medium,kişi,"Verilen veriye göre ziyaretçi sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | ziyaretçi sayısı |
|---|---|
| 2019 | 929575 |
| 2020 | 903117 |
| 2021 | 815244 |
| 2022 | 716777 |
| 2023 | 680740 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ziyaretçi sayısı |
|---|---|
| 2019 | 929575 |
| 2020 | 903117 |
| 2021 | 815244 |
| 2022 | 716777 |
| 2023 | 680740 |

Grafik dosyası:
charts/synthetic_v01/chart_024_line.png

Soru:
Verilen veriye göre ziyaretçi sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000121,synthetic_v01,train,energy,table_only,bar,,value_lookup,easy,MWh,2024 yılında elektrik tüketimi kaçtır?,"| Yıl | elektrik tüketimi |
|---|---|
| 2020 | 98038 |
| 2021 | 84751 |
| 2022 | 93784 |
| 2023 | 83678 |
| 2024 | 94553 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | elektrik tüketimi |
|---|---|
| 2020 | 98038 |
| 2021 | 84751 |
| 2022 | 93784 |
| 2023 | 83678 |
| 2024 | 94553 |

Soru:
2024 yılında elektrik tüketimi kaçtır?"
trdab_v01_000122,synthetic_v01,train,energy,chart_only,bar,charts/synthetic_v01/chart_025_bar.png,max_min,easy,MWh,Verilen verideki en yüksek elektrik tüketimi kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_025_bar.png

Soru:
Verilen verideki en yüksek elektrik tüketimi kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000123,synthetic_v01,train,energy,table_and_chart,bar,charts/synthetic_v01/chart_025_bar.png,comparison,medium,MWh,"2024 yılındaki elektrik tüketimi, 2022 yılına göre kaç MWh farklıdır?","| Yıl | elektrik tüketimi |
|---|---|
| 2020 | 98038 |
| 2021 | 84751 |
| 2022 | 93784 |
| 2023 | 83678 |
| 2024 | 94553 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | elektrik tüketimi |
|---|---|
| 2020 | 98038 |
| 2021 | 84751 |
| 2022 | 93784 |
| 2023 | 83678 |
| 2024 | 94553 |

Grafik dosyası:
charts/synthetic_v01/chart_025_bar.png

Soru:
2024 yılındaki elektrik tüketimi, 2022 yılına göre kaç MWh farklıdır?"
trdab_v01_000124,synthetic_v01,train,energy,table_only,bar,,percentage_change,medium,percent,"2021 ile 2023 arasında elektrik tüketimi yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | elektrik tüketimi |
|---|---|
| 2020 | 98038 |
| 2021 | 84751 |
| 2022 | 93784 |
| 2023 | 83678 |
| 2024 | 94553 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece tablo

Tablo:
| Yıl | elektrik tüketimi |
|---|---|
| 2020 | 98038 |
| 2021 | 84751 |
| 2022 | 93784 |
| 2023 | 83678 |
| 2024 | 94553 |

Soru:
2021 ile 2023 arasında elektrik tüketimi yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000125,synthetic_v01,train,energy,chart_only,bar,charts/synthetic_v01/chart_025_bar.png,trend_summary,medium,MWh,"Verilen veriye göre elektrik tüketimi için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_025_bar.png

Soru:
Verilen veriye göre elektrik tüketimi için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000126,synthetic_v01,train,health,table_and_chart,line,charts/synthetic_v01/chart_026_line.png,value_lookup,easy,başvuru,2025 yılında hastane başvuru sayısı kaçtır?,"| Yıl | hastane başvuru sayısı |
|---|---|
| 2020 | 430572 |
| 2021 | 410578 |
| 2022 | 394403 |
| 2023 | 366835 |
| 2024 | 351709 |
| 2025 | 331086 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | hastane başvuru sayısı |
|---|---|
| 2020 | 430572 |
| 2021 | 410578 |
| 2022 | 394403 |
| 2023 | 366835 |
| 2024 | 351709 |
| 2025 | 331086 |

Grafik dosyası:
charts/synthetic_v01/chart_026_line.png

Soru:
2025 yılında hastane başvuru sayısı kaçtır?"
trdab_v01_000127,synthetic_v01,train,health,table_only,line,,max_min,easy,başvuru,Verilen verideki en yüksek hastane başvuru sayısı kaçtır?,"| Yıl | hastane başvuru sayısı |
|---|---|
| 2020 | 430572 |
| 2021 | 410578 |
| 2022 | 394403 |
| 2023 | 366835 |
| 2024 | 351709 |
| 2025 | 331086 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | hastane başvuru sayısı |
|---|---|
| 2020 | 430572 |
| 2021 | 410578 |
| 2022 | 394403 |
| 2023 | 366835 |
| 2024 | 351709 |
| 2025 | 331086 |

Soru:
Verilen verideki en yüksek hastane başvuru sayısı kaçtır?"
trdab_v01_000128,synthetic_v01,train,health,chart_only,line,charts/synthetic_v01/chart_026_line.png,comparison,medium,başvuru,"2024 yılındaki hastane başvuru sayısı, 2022 yılına göre kaç başvuru farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_026_line.png

Soru:
2024 yılındaki hastane başvuru sayısı, 2022 yılına göre kaç başvuru farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
